field,geography,year,dataType,nMissing,fractionMissing,isMedian,isTotal,isHousehold,isFamily
x2013_Census_birthplace_for_the_census_usually_resident_population_count_1_NZ_born, TLA,2013, Int64,0,0, false, false, false, false
x2013_Census_birthplace_for_the_census_usually_resident_population_count_1_Overseas_born, TLA,2013, Int64,0,0, false, false, false, false
x2013_Census_birthplace_for_the_census_usually_resident_population_count_1_Total_people_stated, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_birthplace_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included_5_, TLA,2013, Int64,0,0, false, false, false, false
x2013_Census_birthplace_for_the_census_usually_resident_population_count_1_Total_people, TLA,2013, Int64,0,0, false, true, false, false
x2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_0_9_Years, TLA,2001, Int64,0,0, false, false, false, false
x2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_10_19_Years, TLA,2001, Int64,0,0, false, false, false, false
x2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_20_29_Years, TLA,2001, Int64,0,0, false, false, false, false
x2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_30_39_Years, TLA,2001, Int64,0,0, false, false, false, false
x2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_40_49_Years, TLA,2001, Int64,0,0, false, false, false, false
x2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_50_Years_or_More, TLA,2001, Int64,0,0, false, false, false, false
x2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_Total_people_stated, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_Not_Elsewhere_Included_6_, TLA,2001, Int64,0,0, false, false, false, false
x2001_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_Total_people, TLA,2001, Int64,0,0, false, true, false, false
x2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_0_9_Years, TLA,2006, Int64,0,0, false, false, false, false
x2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_10_19_Years, TLA,2006, Int64,0,0, false, false, false, false
x2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_20_29_Years, TLA,2006, Int64,0,0, false, false, false, false
x2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_30_39_Years, TLA,2006, Int64,0,0, false, false, false, false
x2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_40_49_Years, TLA,2006, Int64,0,0, false, false, false, false
x2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_50_Years_or_More, TLA,2006, Int64,0,0, false, false, false, false
x2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_Total_people_stated, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_Not_Elsewhere_Included_6_, TLA,2006, Int64,0,0, false, false, false, false
x2006_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_Total_people, TLA,2006, Int64,0,0, false, true, false, false
x2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_0_9_Years, TLA,2013, Int64,1,0.0147058824, false, false, false, false
x2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_10_19_Years, TLA,2013, Int64,1,0.0147058824, false, false, false, false
x2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_20_29_Years, TLA,2013, Int64,1,0.0147058824, false, false, false, false
x2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_30_39_Years, TLA,2013, Int64,1,0.0147058824, false, false, false, false
x2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_40_49_Years, TLA,2013, Int64,1,0.0147058824, false, false, false, false
x2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_50_Years_or_More, TLA,2013, Int64,1,0.0147058824, false, false, false, false
x2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_Total_people_stated, TLA,2013, Int64,1,0.0147058824, false, true, false, false
x2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_Not_Elsewhere_Included_6_, TLA,2013, Int64,1,0.0147058824, false, false, false, false
x2013_Census_years_since_arrival_in_New_Zealand_for_the_overseas_born_census_usually_resident_population_count_1_Total_people, TLA,2013, Int64,0,0, false, true, false, false
x2001_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_European, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Maori, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Pacific_Peoples, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Asian, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_MELAA_9_, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Other_10_, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Total_people_stated, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Total_people, TLA,2001, Int64,0,0, false, true, false, false
x2006_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_European, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Maori, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Pacific_Peoples, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Asian, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_MELAA_9_, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Other_10_, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Total_people_stated, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Total_people, TLA,2006, Int64,0,0, false, true, false, false
x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_European, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Maori, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Pacific_Peoples, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Asian, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_MELAA_9_, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Other_10_, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Total_people_stated, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Total_people, TLA,2013, Int64,0,0, false, true, false, false
x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_English, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Maori, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Samoan, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_NZ_Sign_Language, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Other, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_None_eg_too_young_to_talk_13_, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Total_people_stated, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included_12_, TLA,2001, Int64,0,0, false, true, false, false
x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Total_people, TLA,2001, Int64,0,0, false, true, false, false
x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_English, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Maori, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Samoan, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_NZ_Sign_Language, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Other, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_None_eg_too_young_to_talk_13_, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Total_people_stated, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included_12_, TLA,2006, Int64,0,0, false, true, false, false
x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Total_people, TLA,2006, Int64,0,0, false, true, false, false
x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_English, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Maori, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Samoan, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_NZ_Sign_Language, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Other, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_None_eg_too_young_to_talk_13_, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Total_people_stated, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included_12_, TLA,2013, Int64,0,0, false, true, false, false
x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Total_people, TLA,2013, Int64,0,0, false, true, false, false
x2001_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Maori_Descent, TLA,2001, Int64,0,0, false, false, false, false
