index,field,geography,year,dataType,nMissing,fractionMissing,isMedian,isTotal,isHousehold,isFamily,min,mean,max
1141,x2013_Census_sector_of_landlord_for_households_in_rented_occupied_private_dwellings_14_Other_State_Owned_Corporation_or_State_Owned_Enterprise_or_Government_Department_or_Ministry,AkBoard,2013,Int64,0,0,false,false,false,false,6,67.4285714286,327
1142,x2013_Census_sector_of_landlord_for_households_in_rented_occupied_private_dwellings_14_Total_households_stated,AkBoard,2013,Int64,0,0,false,true,false,false,75,6816.1428571429,14598
1143,x2013_Census_sector_of_landlord_for_households_in_rented_occupied_private_dwellings_14_Not_Elsewhere_Included_15_,AkBoard,2013,Int64,0,0,false,false,false,false,3,533.5714285714,2169
1144,x2013_Census_sector_of_landlord_for_households_in_rented_occupied_private_dwellings_14_Total_households_in_rented_occupied_private_dwellings,AkBoard,2013,Int64,0,0,false,true,false,false,78,7350,16770
1145,x2001_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Under_100,AkBoard,2001,Int64,0,0,false,false,false,false,36,849.1428571429,2661
1146,x2001_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_100_149,AkBoard,2001,Int64,0,0,false,false,false,false,15,386.4285714286,804
1147,x2001_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_150_199,AkBoard,2001,Int64,0,0,false,false,false,false,9,809.1428571429,2193
1148,x2001_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_200_249,AkBoard,2001,Int64,0,0,false,false,false,false,3,1189.7142857143,2541
1149,x2001_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_250_299,AkBoard,2001,Int64,0,0,false,false,false,false,0,1040,2229
1150,x2001_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_300_349,AkBoard,2001,Int64,0,0,false,false,false,false,0,462.1428571429,1230
1151,x2001_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_350_and_Over,AkBoard,2001,Int64,0,0,false,false,false,false,0,532.1428571429,2964
1152,x2001_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Total_households_stated,AkBoard,2001,Int64,0,0,false,true,false,false,63,5268,11208
1153,x2001_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Not_Elsewhere_Included_17_,AkBoard,2001,Int64,0,0,false,false,false,false,3,288.5714285714,675
1154,x2001_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Total_households_in_rented_occupied_private_dwellings,AkBoard,2001,Int64,0,0,false,true,false,false,69,5556.8571428572,11601
1155,x2001_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Median_Weekly_Rent_Paid_16_18_,AkBoard,2001,Int64,0,0,true,false,false,false,90,212.8571428571,280
1156,x2006_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Under_100,AkBoard,2006,Int64,0,0,false,false,false,false,33,725.5714285714,2199
1157,x2006_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_100_149,AkBoard,2006,Int64,0,0,false,false,false,false,27,287.5714285714,594
1158,x2006_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_150_199,AkBoard,2006,Int64,0,0,false,false,false,false,9,442.8571428571,912
1159,x2006_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_200_249,AkBoard,2006,Int64,0,0,false,false,false,false,3,832.8571428571,1851
1160,x2006_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_250_299,AkBoard,2006,Int64,0,0,false,false,false,false,3,1270.4285714286,2550
1161,x2006_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_300_349,AkBoard,2006,Int64,0,0,false,false,false,false,0,1016.2857142857,1998
1162,x2006_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_350_and_Over,AkBoard,2006,Int64,0,0,false,false,false,false,3,1459.1428571429,5217
1163,x2006_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Total_households_stated,AkBoard,2006,Int64,0,0,false,true,false,false,72,6034,11772
1164,x2006_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Not_Elsewhere_Included_17_,AkBoard,2006,Int64,0,0,false,false,false,false,3,168.4285714286,330
1165,x2006_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Total_households_in_rented_occupied_private_dwellings,AkBoard,2006,Int64,0,0,false,true,false,false,72,6201.2857142857,12030
1166,x2006_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Median_Weekly_Rent_Paid_16_18_,AkBoard,2006,Int64,0,0,true,false,false,false,100,265.2380952381,330
1167,x2013_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Under_100,AkBoard,2013,Int64,0,0,false,false,false,false,18,539.2857142857,1623
1168,x2013_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_100_149,AkBoard,2013,Int64,0,0,false,false,false,false,21,337.8571428571,879
1169,x2013_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_150_199,AkBoard,2013,Int64,0,0,false,false,false,false,21,231.2857142857,447
1170,x2013_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_200_249,AkBoard,2013,Int64,0,0,false,false,false,false,12,382.7142857143,684
1171,x2013_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_250_299,AkBoard,2013,Int64,0,0,false,false,false,false,3,684.5714285714,1425
1172,x2013_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_300_349,AkBoard,2013,Int64,0,0,false,false,false,false,0,1071.5714285714,2562
1173,x2013_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_350_and_Over,AkBoard,2013,Int64,0,0,false,false,false,false,3,3801.2857142857,10803
1174,x2013_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Total_households_stated,AkBoard,2013,Int64,0,0,false,true,false,false,75,7049.1428571429,16434
1175,x2013_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Not_Elsewhere_Included_17_,AkBoard,2013,Int64,0,0,false,false,false,false,3,300.5714285714,720
1176,x2013_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Total_households_in_rented_occupied_private_dwellings,AkBoard,2013,Int64,0,0,false,true,false,false,78,7350,16770
1177,x2013_Census_weekly_rent_paid_for_households_in_rented_occupied_private_dwellings_14_Median_Weekly_Rent_Paid_16_18_,AkBoard,2013,Int64,0,0,true,false,false,false,130,344.7619047619,430
1178,x2001_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_No_Motor_Vehicle,AkBoard,2001,Int64,0,0,false,false,false,false,57,1648.1428571429,3282
1179,x2001_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_One_Motor_Vehicle,AkBoard,2001,Int64,0,0,false,false,false,false,240,6635.5714285714,11508
1180,x2001_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Two_Motor_Vehicles,AkBoard,2001,Int64,0,0,false,false,false,false,72,6684.5714285714,13752
1181,x2001_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Three_or_More_Motor_Vehicles,AkBoard,2001,Int64,0,0,false,false,false,false,21,2604,5763
1182,x2001_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Total_households_stated,AkBoard,2001,Int64,0,0,false,true,false,false,390,17571.8571428571,30186
1183,x2001_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Not_Elsewhere_Included_19_,AkBoard,2001,Int64,0,0,false,false,false,false,54,1005,1779
1184,x2001_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Total_households_in_occupied_private_dwellings,AkBoard,2001,Int64,0,0,false,true,false,false,444,18577.1428571429,31086
1185,x2006_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_No_Motor_Vehicle,AkBoard,2006,Int64,0,0,false,false,false,false,57,1457.1428571429,4377
1186,x2006_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_One_Motor_Vehicle,AkBoard,2006,Int64,0,0,false,false,false,false,216,6877.4285714286,11649
1187,x2006_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Two_Motor_Vehicles,AkBoard,2006,Int64,0,0,false,false,false,false,96,7788.7142857143,16569
1188,x2006_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Three_or_More_Motor_Vehicles,AkBoard,2006,Int64,0,0,false,false,false,false,18,3480.8571428572,8109
1189,x2006_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Total_households_stated,AkBoard,2006,Int64,0,0,false,true,false,false,393,19604.5714285714,36081
1190,x2006_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Not_Elsewhere_Included_19_,AkBoard,2006,Int64,0,0,false,false,false,false,48,1074.7142857143,3078
1191,x2006_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Total_households_in_occupied_private_dwellings,AkBoard,2006,Int64,0,0,false,true,false,false,441,20679.4285714286,36957
1192,x2013_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_No_Motor_Vehicle,AkBoard,2013,Int64,0,0,false,false,false,false,45,1593,7389
1193,x2013_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_One_Motor_Vehicle,AkBoard,2013,Int64,0,0,false,false,false,false,231,7199.8571428572,12288
1194,x2013_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Two_Motor_Vehicles,AkBoard,2013,Int64,0,0,false,false,false,false,105,8409.5714285714,18525
1195,x2013_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Three_or_More_Motor_Vehicles,AkBoard,2013,Int64,0,0,false,false,false,false,24,3869,9369
1196,x2013_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Total_households_stated,AkBoard,2013,Int64,0,0,false,true,false,false,405,21072.1428571429,39618
1197,x2013_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Not_Elsewhere_Included_19_,AkBoard,2013,Int64,0,0,false,false,false,false,54,1285,2427
1198,x2013_Census_number_of_motor_vehicles_for_households_in_occupied_private_dwellings_Total_households_in_occupied_private_dwellings,AkBoard,2013,Int64,0,0,false,true,false,false,462,22356.8571428571,40932
1199,x2001_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_No_Access_to_Telecommunication_Systems,AkBoard,2001,Int64,0,0,false,false,false,false,63,586,1569
1200,x2001_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Access_to_a_Cellphone_Mobile_Phone,AkBoard,2001,Int64,21,1,false,false,false,false,N/A,N/A,N/A
1201,x2001_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Access_to_a_Telephone,AkBoard,2001,Int64,0,0,false,false,false,false,324,16955.5714285714,29925
1202,x2001_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Access_to_a_Fax_Machine,AkBoard,2001,Int64,0,0,false,false,false,false,120,5158.7142857143,11616
1203,x2001_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Access_to_the_Internet,AkBoard,2001,Int64,0,0,false,false,false,false,72,7803,16944
1204,x2001_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Total_households_stated,AkBoard,2001,Int64,0,0,false,true,false,false,390,17570,30219
1205,x2001_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Not_Elsewhere_Included_22_,AkBoard,2001,Int64,0,0,false,false,false,false,54,1006.8571428572,1782
1206,x2001_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Total_households_in_occupied_private_dwellings,AkBoard,2001,Int64,0,0,false,true,false,false,444,18577.1428571429,31086
1207,x2006_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_No_Access_to_Telecommunication_Systems,AkBoard,2006,Int64,0,0,false,false,false,false,54,356.7142857143,786
1208,x2006_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Access_to_a_Cellphone_Mobile_Phone,AkBoard,2006,Int64,0,0,false,false,false,false,129,14971.7142857143,29076
1209,x2006_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Access_to_a_Telephone,AkBoard,2006,Int64,0,0,false,false,false,false,300,18134.8571428571,34983
1210,x2006_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Access_to_a_Fax_Machine,AkBoard,2006,Int64,0,0,false,false,false,false,105,5668.2857142857,13590
1211,x2006_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Access_to_the_Internet,AkBoard,2006,Int64,0,0,false,false,false,false,159,12837.7142857143,27534
1212,x2006_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Total_households_stated,AkBoard,2006,Int64,0,0,false,true,false,false,396,19581.7142857143,36078
1213,x2006_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Not_Elsewhere_Included_22_,AkBoard,2006,Int64,0,0,false,false,false,false,45,1098,3117
1214,x2006_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Total_households_in_occupied_private_dwellings,AkBoard,2006,Int64,0,0,false,true,false,false,441,20679.2857142857,36957
1215,x2013_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_No_Access_to_Telecommunication_Systems,AkBoard,2013,Int64,0,0,false,false,false,false,30,293.1428571429,735
1216,x2013_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Access_to_a_Cellphone_Mobile_Phone,AkBoard,2013,Int64,0,0,false,false,false,false,234,17849.8571428571,34359
1217,x2013_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Access_to_a_Telephone,AkBoard,2013,Int64,0,0,false,false,false,false,309,18143.7142857143,36819
1218,x2013_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Access_to_a_Fax_Machine,AkBoard,2013,Int64,0,0,false,false,false,false,69,3220.7142857143,8214
1219,x2013_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Access_to_the_Internet,AkBoard,2013,Int64,0,0,false,false,false,false,234,17160,34932
1220,x2013_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Total_households_stated,AkBoard,2013,Int64,0,0,false,true,false,false,405,21039.8571428571,39594
1221,x2013_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Not_Elsewhere_Included_22_,AkBoard,2013,Int64,0,0,false,false,false,false,54,1317.2857142857,2472
1222,x2013_Census_access_to_telecommunications_20_21_for_households_in_occupied_private_dwellings_Total_households_in_occupied_private_dwellings,AkBoard,2013,Int64,0,0,false,true,false,false,459,22357,40932
1223,Code_5,AkBoard,ode_,UTF8String,0,0,false,false,false,false,N/A,N/A,N/A
1224,Description_5,AkBoard,escr,UTF8String,0,0,false,false,false,false,N/A,N/A,N/A
1225,x2001_Census_total_families_in_occupied_private_dwellings,AkBoard,2001,Int64,0,0,false,true,false,false,231,13977.8571428571,26055
1226,x2006_Census_total_families_in_occupied_private_dwellings,AkBoard,2006,Int64,0,0,false,true,false,false,198,16139.4285714286,32280
1227,x2013_Census_total_families_in_occupied_private_dwellings,AkBoard,2013,Int64,0,0,false,true,false,false,231,17825.5714285714,36603
1228,x2001_Census_family_type_for_families_in_occupied_private_dwellings_Couple_without_children,AkBoard,2001,Int64,0,0,false,false,false,true,96,4863,9009
1229,x2001_Census_family_type_for_families_in_occupied_private_dwellings_Couple_with_child_ren_,AkBoard,2001,Int64,0,0,false,false,false,true,81,6394.5714285714,13332
